,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
10,On Cloudmonster,Women's Shoes - Frost/Cobalt, $169.95 ," Technologies  MIDSOLEHigh Volume Cloudtec Elements allow for a soft and bouncy experience.Helion foam provides lightness, cushioning, and durability.OUTSOLECloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.UPPEREngineered mesh helps support high-performance running with a smooth, breathable sock-like fit.Anatomically designed heel counter helps with pronation.Star Lacing helps create a unique foot wrap that secures the foot in place while relieving unnecessary pressure across the forefoot.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloudmonster/descpage-OCMSW06.html
11,On Cloudswift 3,Women's Shoes - White/Frost, $159.95 ," Technologies  MIDSOLE:Dual Density CloudTec Helion Foam offers a well cushioned and responsive underfoot experience.OUTSOLE:CloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.UPPER:Engineered Knit Upper offers a soft and comfortable fit while having a secure lockdownSock construction provides a close fit for a fast, seamless feel.Molded heel cap saves weight by using a thin base material with strategically placed foam for lightweight ankle comfort.   ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloudswift_3/descpage-ONCS3W3.html
12,On Cloudswift 3,Women's Shoes - Metal/White, $159.95 ," Technologies  MIDSOLE:Dual Density CloudTec Helion Foam offers a well cushioned and responsive underfoot experience.OUTSOLE:CloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.UPPER:Engineered Knit Upper offers a soft and comfortable fit while having a secure lockdownSock construction provides a close fit for a fast, seamless feel.Molded heel cap saves weight by using a thin base material with strategically placed foam for lightweight ankle comfort.   ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloudswift_3/descpage-ONCS3W2.html
13,On Cloudswift 3,Women's Shoes - All Black, $159.95 ," Technologies  MIDSOLE:Dual Density CloudTec Helion Foam offers a well cushioned and responsive underfoot experience.OUTSOLE:CloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.UPPER:Engineered Knit Upper offers a soft and comfortable fit while having a secure lockdownSock construction provides a close fit for a fast, seamless feel.Molded heel cap saves weight by using a thin base material with strategically placed foam for lightweight ankle comfort.   ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloudswift_3/descpage-ONCS3W1.html
14,On Cloud X 3,Women's Shoes - White/Black, $149.95 ," Technologies  MIDSOLECloudTec provides a cushioned foot strike and interlock for a firm push-off.CloudTec Speedboard delivers energetic lift off on every step. OUTSOLECloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.Large Cloud Elements boost the cushioning. UPPERRe-Engineered 3-Layer Mesh offers exceptional breathability, support, and durability.  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloud_X_3/descpage-ONCX3W2.html
15,On Cloud X 3,Women's Shoes - Midnight/Heron, $149.95 ," Technologies  MIDSOLECloudTec provides a cushioned foot strike and interlock for a firm push-off.CloudTec Speedboard delivers energetic lift off on every step. OUTSOLECloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.Large Cloud Elements boost the cushioning. UPPERRe-Engineered 3-Layer Mesh offers exceptional breathability, support, and durability.  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloud_X_3/descpage-ONCX3W1.html
16,On Cloud X 3,Women's Shoes - Nimbus/White, $149.95 ," Technologies  MIDSOLECloudTec provides a cushioned foot strike and interlock for a firm push-off.CloudTec Speedboard delivers energetic lift off on every step. OUTSOLECloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.Large Cloud Elements boost the cushioning. UPPERRe-Engineered 3-Layer Mesh offers exceptional breathability, support, and durability.  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloud_X_3/descpage-ONCX3W3.html
17,On Cloud X 3,Women's Shoes - Black, $149.95 ," Technologies  MIDSOLECloudTec provides a cushioned foot strike and interlock for a firm push-off.CloudTec Speedboard delivers energetic lift off on every step. OUTSOLECloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.Large Cloud Elements boost the cushioning. UPPERRe-Engineered 3-Layer Mesh offers exceptional breathability, support, and durability.  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloud_X_3/descpage-ONCX3W4.html
18,On Cloudrunner,Women's Shoes - White/Frost, $149.95 , Technologies  MIDSOLECloudtec Elements allow for cushioned heel strikes and firm push-offs.Zero-Gravity Foam is a lightweight compound that helps absorb impact and provides a soft landing.Speedboard provides torsional rigidity and increases energy return upon toe-off.Foam Cradle helps cup the foot for added inherent stability while running. OUTSOLECloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.UPPEREngineered mesh helps support runners while also giving athletes a plush and comfortable fit.   ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Min</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloudrunner/descpage-ONCRNW7.html
19,On Cloudrunner,Women's Shoes - White/Seedling, $149.95 , Technologies  MIDSOLECloudtec Elements allow for cushioned heel strikes and firm push-offs.Zero-Gravity Foam is a lightweight compound that helps absorb impact and provides a soft landing.Speedboard provides torsional rigidity and increases energy return upon toe-off.Foam Cradle helps cup the foot for added inherent stability while running. OUTSOLECloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.UPPEREngineered mesh helps support runners while also giving athletes a plush and comfortable fit.   ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Min</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloudrunner/descpage-ONCRNW6.html
20,On Cloudrunner Waterproof,Women's Shoes - Black/Grape, $169.95 , Technologies  MIDSOLECloudtec Elements allow for cushioned heel strikes and firm push-offs.Zero-Gravity Foam is a lightweight compound that helps absorb impact and provides a soft landing.Speedboard provides torsional rigidity and increases energy return upon toe-off.Foam Cradle helps cup the foot for added inherent stability while running. OUTSOLECloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.UPPERWaterproof upper provides a comfortable fit with the weather resistance needed to keep your feet dry on wet and rainy runs.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Min</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloudrunner_Waterproof/descpage-ONCRWW1.html
21,On Cloudrunner,Women's Shoes - Eclipse/Black, $149.95 , Technologies  MIDSOLECloudtec Elements allow for cushioned heel strikes and firm push-offs.Zero-Gravity Foam is a lightweight compound that helps absorb impact and provides a soft landing.Speedboard provides torsional rigidity and increases energy return upon toe-off.Foam Cradle helps cup the foot for added inherent stability while running. OUTSOLECloudTec rubber increases grip and durability by placing abrasion pads in key areas of the forefoot and heel.UPPEREngineered mesh helps support runners while also giving athletes a plush and comfortable fit.   ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Min</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/On_Cloudrunner/descpage-ONCRNW5.html
