,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
10,Saucony Endorphin Pro 3,Women's Shoes - White/Black, $224.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Carbon Fiber Plate works with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLECarbon Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT Mesh Upper is lightweight and breathable  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3W05.html
11,Saucony Endorphin Pro 3,Women's Shoes - Night Lite, $224.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Carbon Fiber Plate works with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLECarbon Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT Mesh Upper is lightweight and breathable  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3W04.html
12,Saucony Endorphin Pro 3,Women's Shoes - White/Black/VIZI, $224.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Carbon Fiber Plate works with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLECarbon Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT Mesh Upper is lightweight and breathable  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3W02.html
13,Saucony Endorphin Pro 3,Women's Shoes - Black/Goldstruck, $224.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Carbon Fiber Plate works with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLECarbon Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT Mesh Upper is lightweight and breathable  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3W03.html
14,Saucony Endorphin Pro 3,Women's Shoes - Prospect Quartz, $224.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Carbon Fiber Plate works with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLECarbon Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT Mesh Upper is lightweight and breathable  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3W01.html
15,Saucony Endorphin Pro 2,Women's Shoes - Concord/Jade, $99.88 $200.00* , Technologies  MIDSOLEPWRRUN PB is an ultralight PeBa-based foam that provides an extremely bouncy running experience.Carbon Fiber Plate works with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLECarbon Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFFORMFIT mesh upper is light and breathable.Heel Support Frame supports the heel through the gait cycle.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Pro_2/descpage-SME2WS2.html
16,Saucony Endorphin Pro 2,Women's Shoes - Black/White, $99.88 $200.00* , Technologies  MIDSOLEPWRRUN PB is an ultralight PeBa-based foam that provides an extremely bouncy running experience.Carbon Fiber Plate works with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLECarbon Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFFORMFIT mesh upper is light and breathable.Heel Support Frame supports the heel through the gait cycle.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Pro_2/descpage-SME2WS1.html
17,Saucony Endorphin Speed 3,Women's Shoes - Sulpher, $169.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Plate keeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLEXT 900 Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT mesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Frame supports the heel through the gait cycle.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3W12.html
18,Saucony Endorphin Speed 3,Women's Shoes - Concrete/VIZI, $169.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Plate keeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLEXT 900 Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT mesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Frame supports the heel through the gait cycle.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3W11.html
19,Saucony Endorphin Speed 3,Women's Shoes - Red/Rose, $169.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Plate keeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLEXT 900 Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT mesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Frame supports the heel through the gait cycle.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3W09.html
20,Saucony Endorphin Speed 3,Women's Shoes - Sprig/Black, $169.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Plate keeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLEXT 900 Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT mesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Frame supports the heel through the gait cycle.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3W10.html
21,Saucony Endorphin Speed 3,Women's Shoes - White/Black, $169.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Plate keeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLEXT 900 Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT mesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Frame supports the heel through the gait cycle.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3W08.html
22,Saucony Endorphin Speed 3,Women's Shoes - Night Lite, $169.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Plate keeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLEXT 900 Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT mesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Frame supports the heel through the gait cycle.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3W05.html
23,Saucony Endorphin Speed 3,Women's Shoes - Prospect, $169.95 , Technologies  MIDSOLEPWRRUN PB is an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Plate keeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLL is an always forward geometry that creates a lively rolling feel underfoot.OUTSOLEXT 900 Rubber is placed strategically to increase traction and durability while keeping weight to a minimum.UPPERFORMFIT mesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Frame supports the heel through the gait cycle.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3W03.html
